                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.3226,                 1.5943,                 1.1414,                0.54083,                0.68863,                0.62532,                  0.378,                 1.2418,                 1.6805,                 1.1102,             0.00036384,             0.00036384,             0.00036384
